,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29526,34,4,6914,11,8,2,8,0,4,1,91,0,39,8,1
29527,12,0,2717,0,5,5,0,4,4,0,0,0,11,39,0
29528,3,4,8898,11,8,4,8,3,2,1,0,0,39,39,0
29529,4,4,12670,15,9,4,1,1,4,0,0,0,39,39,0
29530,30,4,10641,11,8,2,6,5,2,0,0,0,39,39,0
29531,27,4,9756,7,11,0,13,4,4,0,0,0,39,39,0
29532,0,4,11058,6,4,4,6,3,4,1,0,33,14,39,0
29533,8,4,14063,1,6,4,8,1,4,1,0,0,39,39,0
29534,26,7,20899,10,15,4,10,1,4,0,0,0,39,39,0
29535,29,1,13816,8,10,2,1,0,4,1,0,0,39,39,1
29536,25,4,11149,15,9,2,7,0,4,1,0,0,59,39,0
29537,29,2,6601,12,13,0,10,1,0,1,0,0,39,39,0
29538,5,4,579,15,9,4,8,1,4,0,0,0,29,39,0
29539,32,4,7691,11,8,2,14,0,2,1,0,0,39,39,0
29540,4,4,8619,11,8,2,7,0,4,1,0,0,49,39,0
29541,36,4,17741,12,13,2,1,5,4,0,0,0,39,39,1
29542,26,4,17588,15,9,0,3,4,4,1,0,0,41,39,0
29543,5,4,3676,11,8,4,8,3,4,1,0,0,49,39,0
29544,16,4,19864,9,12,4,10,1,4,0,100,0,44,39,1
29545,11,4,9542,8,10,4,1,3,4,0,0,0,39,39,0
29546,8,4,15155,15,9,4,13,4,4,0,0,0,23,39,0
29547,23,4,11793,9,12,2,4,0,1,1,0,0,39,3,1
29548,33,4,14818,15,9,2,13,0,4,1,0,0,44,39,1
29549,31,6,20181,15,9,0,12,4,4,1,0,0,64,39,1
29550,13,4,1029,11,8,2,7,0,4,1,0,0,39,39,0
29551,16,4,17859,11,8,3,8,4,2,0,0,0,37,39,0
29552,17,4,18031,15,9,2,3,0,1,1,0,0,39,30,0
29553,25,4,2754,9,12,2,1,0,1,1,0,0,39,39,1
29554,31,6,2863,15,9,2,4,0,1,1,0,0,64,39,0
29555,21,4,15959,9,12,2,10,0,4,1,94,0,44,39,1
29556,12,4,2707,11,8,2,7,0,4,1,0,0,39,39,0
29557,16,4,19848,0,5,4,6,1,4,1,0,0,39,39,0
29558,47,4,14295,9,12,0,4,1,4,1,115,0,54,39,1
29559,27,4,4777,8,10,2,14,5,4,0,0,0,24,39,0
29560,25,1,713,9,12,2,4,0,4,1,91,0,49,39,1
29561,32,4,16131,11,8,2,7,0,4,1,0,0,44,39,0
29562,8,4,20009,11,8,2,6,0,4,1,0,0,39,39,0
29563,16,4,17194,9,12,4,4,1,4,0,0,0,39,39,0
29564,21,4,6191,15,9,2,12,0,4,1,0,0,59,39,0
29565,3,4,10228,11,8,4,12,1,4,0,0,0,37,39,0
29566,27,4,12434,11,8,4,6,1,4,1,0,0,49,39,0
29567,28,4,17749,9,12,2,14,0,4,1,0,0,39,39,1
29568,10,5,12075,11,8,4,12,1,4,1,0,0,49,39,0
29569,1,4,15183,11,8,4,7,3,4,1,0,0,39,39,0
29570,21,4,234,11,8,0,3,4,4,1,0,0,49,39,0
29571,28,4,16023,1,6,2,3,0,4,1,0,0,41,39,0
29572,10,2,8720,11,8,4,11,1,2,1,25,0,39,39,0
29573,47,4,15430,4,2,6,8,1,2,0,0,0,15,39,0
29574,49,2,10430,11,8,2,4,0,4,1,56,0,19,39,0
29575,17,4,418,9,12,4,12,1,4,0,0,0,34,39,0
29576,28,6,4094,9,12,2,14,0,4,1,0,0,39,39,1
29577,25,6,14482,11,8,0,3,1,4,1,0,0,39,39,0
29578,15,4,4532,9,12,2,4,0,4,1,0,47,59,39,1
29579,9,4,20223,0,5,4,1,1,2,1,0,0,19,39,0
29580,10,4,10384,8,10,4,3,2,4,1,0,0,39,39,0
29581,4,4,17367,15,9,4,12,2,4,0,0,0,39,39,0
29582,6,0,15543,15,9,4,0,3,4,1,0,0,29,39,0
29583,30,4,3017,15,9,2,3,0,4,1,0,0,39,39,0
29584,3,7,940,15,9,4,1,3,4,0,0,0,39,39,0
29585,29,7,10383,9,12,2,10,0,4,1,0,0,37,39,1
29586,18,0,8049,11,8,2,0,5,2,0,0,0,39,39,0
29587,38,4,4766,9,12,2,4,0,4,1,0,46,39,39,1
29588,11,4,5264,15,9,4,13,3,4,0,0,0,23,39,0
29589,4,4,4581,15,9,4,12,3,4,0,0,0,39,39,0
29590,19,4,20039,11,8,4,7,1,4,1,0,0,39,39,0
29591,12,4,12216,10,15,0,10,1,4,0,0,0,59,39,1
29592,21,4,6038,9,12,2,4,0,4,1,0,0,39,0,1
29593,20,4,7050,9,12,2,4,0,4,1,0,0,49,39,1
29594,64,6,12018,3,1,6,12,2,4,1,0,0,44,26,0
29595,24,4,1369,15,9,0,4,1,4,0,0,0,39,39,0
29596,12,4,19741,9,12,4,12,3,4,0,0,0,39,39,0
29597,13,6,11560,7,11,0,1,1,4,0,0,0,39,39,0
29598,8,4,15446,11,8,4,1,1,4,1,0,0,39,39,0
29599,25,1,21462,11,8,4,1,4,4,0,0,0,39,39,0
29600,13,4,20199,11,8,0,14,3,2,1,0,0,39,39,0
29601,48,0,8572,11,8,2,0,0,4,1,0,0,19,39,0
29602,1,4,5805,11,8,4,8,3,4,1,0,0,34,39,0
29603,9,4,13997,1,6,4,7,4,4,1,86,0,47,39,0
29604,13,4,19110,15,9,4,11,3,4,1,0,0,47,39,0
29605,44,4,10341,7,11,2,4,0,4,1,0,0,41,39,0
29606,4,4,15771,11,8,4,7,1,4,1,0,0,44,39,0
29607,36,4,6348,11,8,2,7,0,4,1,0,0,47,39,0
29608,24,5,5083,14,14,2,4,5,4,0,0,76,54,39,1
29609,26,5,6347,15,9,2,4,0,4,1,108,0,44,39,1
29610,43,4,20600,5,3,5,9,4,2,0,0,0,14,39,0
29611,30,4,8848,0,5,2,3,0,4,1,0,0,39,39,0
29612,31,4,2344,15,9,0,1,1,2,1,0,0,39,39,0
29613,15,4,15533,9,12,4,10,4,4,0,0,0,39,39,0
29614,8,0,14393,12,13,4,0,1,4,0,0,0,34,2,0
29615,14,4,15835,9,12,4,10,4,4,1,0,0,39,39,0
29616,16,7,9798,12,13,4,10,1,4,1,0,0,29,39,0
29617,10,6,2176,11,8,2,5,0,4,1,0,0,49,39,0
29618,27,4,20732,11,8,0,1,4,4,0,0,0,39,39,1
29619,27,4,15391,15,9,2,10,0,4,1,91,0,44,39,1
29620,20,4,18699,15,9,2,7,0,4,1,0,0,39,39,0
29621,17,4,2824,11,8,0,6,1,2,1,0,0,39,39,0
29622,34,1,18008,15,9,2,10,0,4,1,0,0,39,39,1
29623,34,4,3523,12,13,0,11,4,4,1,0,0,39,39,0
29624,8,2,1301,9,12,2,10,0,4,1,0,0,59,39,0
29625,8,4,20165,9,12,4,8,1,2,0,0,0,23,23,0
29626,12,1,5248,9,12,1,10,0,4,1,0,0,49,39,1
29627,19,6,711,11,8,4,5,1,4,1,0,0,68,39,1
29628,38,4,19060,11,8,0,7,1,4,0,0,0,39,39,0
29629,22,4,21592,9,12,0,12,4,4,0,0,0,39,39,0
29630,14,4,574,0,5,0,6,1,4,1,0,0,39,39,0
29631,14,4,9804,14,14,2,13,0,1,1,0,0,39,19,0
29632,34,5,15051,8,10,4,1,3,4,0,0,0,39,39,0
29633,13,4,6930,8,10,4,1,2,1,1,36,0,39,40,0
29634,45,4,9907,11,8,4,1,1,4,0,0,0,31,39,0
29635,20,4,9543,9,12,2,12,0,4,1,118,0,59,39,1
29636,13,5,2678,9,12,2,12,0,4,1,94,0,49,39,1
29637,10,4,12080,9,12,0,4,1,4,1,0,0,51,39,0
29638,15,4,12190,9,12,2,4,0,4,1,91,0,44,39,1
29639,6,4,18331,15,9,4,1,3,4,1,0,0,29,39,0
29640,18,6,11472,6,4,2,3,0,4,1,0,0,49,39,0
29641,29,4,8401,7,11,4,10,4,4,0,0,0,35,39,0
29642,28,5,13135,9,12,0,4,4,4,1,0,0,49,39,1
29643,10,4,10932,11,8,2,6,0,4,1,0,0,39,39,0
29644,29,4,7677,11,8,2,12,0,4,1,0,0,39,39,1
29645,5,4,11742,1,6,2,1,5,4,0,0,0,19,39,0
29646,20,7,9793,15,9,0,10,4,4,0,0,0,29,39,0
29647,25,4,16242,15,9,2,4,0,4,1,0,0,39,33,0
29648,28,4,4924,11,8,0,7,4,4,0,0,0,39,39,0
29649,16,7,20917,8,10,2,10,0,4,1,0,0,39,39,0
29650,29,4,12481,8,10,3,7,4,4,1,0,0,39,39,0
29651,7,4,5520,11,8,4,14,3,4,1,0,0,49,39,0
29652,39,4,6586,11,8,5,3,1,4,0,0,0,39,39,0
29653,17,4,11130,15,9,4,10,1,4,0,0,0,11,39,1
29654,33,4,4638,11,8,2,7,0,4,1,0,0,39,39,1
29655,31,5,844,9,12,2,4,0,4,1,0,0,49,39,1
29656,28,4,1325,1,6,2,8,5,4,0,0,0,35,39,0
29657,38,4,11054,8,10,2,14,0,4,1,79,0,49,39,1
29658,24,7,19490,15,9,0,1,1,4,0,0,0,39,39,0
29659,49,4,15338,15,9,2,4,0,4,1,0,0,23,39,0
29660,12,1,4376,15,9,4,10,1,4,0,0,15,39,39,0
29661,20,4,10296,15,9,2,13,5,4,0,77,0,39,39,0
29662,46,0,16566,14,14,2,0,0,4,1,0,0,39,39,0
29663,44,4,3069,7,11,2,12,0,4,1,108,0,39,39,1
29664,47,4,2227,9,12,0,4,4,4,1,115,0,49,39,1
29665,18,4,6885,11,8,2,6,0,4,1,0,0,34,39,0
29666,5,4,17497,15,9,4,1,3,4,0,0,0,39,39,0
29667,41,4,20715,5,3,2,7,0,4,1,45,0,49,26,0
29668,41,4,511,15,9,2,12,0,4,1,0,0,44,39,1
29669,7,4,13134,11,8,4,6,3,4,0,0,0,47,39,0
29670,17,4,3910,15,9,0,10,4,4,0,0,0,5,39,0
29671,16,2,8739,12,13,4,10,1,4,0,0,0,49,39,0
29672,16,6,2811,11,8,2,14,0,4,1,0,0,59,39,0
29673,0,4,1396,1,6,4,8,3,4,0,0,0,14,39,0
29674,10,4,4508,9,12,2,12,2,4,1,0,0,39,39,1
29675,3,5,4233,15,9,4,1,3,4,0,0,0,19,39,0
29676,35,4,5351,9,12,0,10,4,4,0,0,39,39,39,1
29677,13,4,13622,5,3,0,14,1,4,1,0,0,39,39,0
29678,5,4,18681,9,12,4,10,1,4,1,0,0,39,39,0
29679,3,4,11730,7,11,4,8,1,4,0,0,0,39,39,0
29680,47,2,12655,4,2,0,8,1,4,0,0,0,44,0,0
29681,32,4,11326,12,13,2,4,0,4,1,108,0,49,39,1
29682,21,4,14116,9,12,0,8,1,2,0,0,0,59,0,0
29683,29,1,14351,11,8,2,1,0,2,1,0,0,76,39,1
29684,0,4,6738,0,5,4,8,3,4,1,0,0,19,39,0
29685,28,4,15276,3,1,2,7,0,4,1,0,0,39,26,0
29686,10,4,13451,9,12,4,4,3,4,0,0,0,39,39,0
29687,28,5,10346,8,10,0,12,4,4,0,0,0,29,39,0
29688,9,5,11365,11,8,0,4,1,4,1,0,0,75,39,1
29689,6,4,11474,7,11,4,1,3,4,0,0,49,19,39,0
29690,27,2,1921,9,12,0,10,4,4,1,0,0,44,39,0
29691,19,4,18903,9,12,0,4,1,4,1,0,38,39,39,0
29692,18,4,13335,6,4,4,4,1,4,0,0,0,39,39,0
29693,7,0,7901,11,8,2,0,5,4,0,0,0,39,39,0
29694,39,4,2617,9,12,3,10,4,4,0,0,0,39,39,0
29695,30,4,21528,12,13,0,13,1,4,1,0,0,39,39,0
29696,15,4,388,9,12,2,6,0,4,1,0,0,49,39,1
29697,12,4,5052,9,12,4,4,3,4,0,53,0,9,39,0
29698,38,0,14866,7,11,3,0,1,4,0,0,0,4,39,0
29699,18,5,2192,9,12,2,4,0,4,1,0,0,49,39,1
29700,20,4,707,11,8,2,3,0,4,1,0,0,67,39,0
29701,19,6,733,8,10,2,5,0,4,1,64,0,72,39,0
29702,16,4,7094,11,8,2,12,5,4,0,0,0,44,39,0
29703,17,4,12644,11,8,0,14,1,4,1,0,0,49,39,0
29704,7,4,14715,15,9,4,6,3,4,1,0,0,39,39,0
29705,8,4,15136,11,8,4,1,1,4,0,0,0,39,39,0
29706,14,5,5001,11,8,4,3,1,4,1,0,0,44,39,0
29707,21,4,55,8,10,2,3,0,4,1,0,0,39,39,0
29708,13,4,874,9,12,2,12,0,4,1,0,0,39,26,1
29709,18,4,18874,11,8,2,3,0,4,1,0,0,31,39,0
29710,50,0,12902,9,12,0,0,1,4,0,0,0,59,39,0
29711,17,4,1467,9,12,2,10,5,4,0,0,0,39,39,0
29712,29,4,3977,11,8,2,1,5,4,0,0,0,39,39,0
29713,2,2,15891,15,9,4,12,3,4,0,0,0,15,39,0
29714,9,4,3304,7,11,4,8,3,2,0,0,0,14,39,0
29715,11,4,18705,15,9,4,10,1,2,1,0,0,39,39,0
29716,30,4,4379,15,9,2,3,0,4,1,0,0,39,39,0
29717,32,2,14098,12,13,2,1,0,4,1,0,0,39,22,1
29718,16,6,9526,14,14,2,10,0,4,1,0,46,39,39,1
29719,27,4,13682,9,12,2,10,0,4,1,0,0,39,39,1
29720,13,4,12237,11,8,4,9,3,4,0,0,0,39,13,0
29721,1,4,7916,15,9,4,8,3,1,1,0,0,15,39,0
29722,43,6,11384,11,8,2,14,0,4,1,50,0,59,39,1
29723,27,4,4731,12,13,4,4,1,4,1,105,0,55,39,1
29724,64,0,3221,14,14,2,0,0,4,1,0,0,23,39,1
29725,26,7,16395,15,9,4,8,1,4,0,0,0,39,39,0
29726,18,4,1156,2,7,4,5,1,4,1,0,0,19,39,0
29727,41,6,15343,11,8,2,5,0,4,1,0,0,69,39,0
29728,15,4,2754,9,12,2,10,0,1,1,0,0,39,19,0
29729,23,4,5148,11,8,2,14,0,4,1,0,0,34,39,0
29730,15,4,2113,11,8,4,8,3,2,0,0,0,39,39,0
29731,4,4,6466,15,9,4,1,3,4,0,0,34,34,39,0
29732,27,4,20127,11,8,2,8,0,4,1,0,0,24,26,0
29733,16,4,1953,9,12,2,1,0,4,1,0,47,44,39,1
29734,8,4,2339,15,9,4,12,3,4,0,0,0,39,39,0
29735,25,4,604,11,8,0,7,1,4,1,0,0,39,39,0
29736,10,4,10148,11,8,4,14,3,4,1,0,0,39,39,0
29737,45,0,7310,0,5,2,0,0,4,1,0,0,39,39,0
29738,14,6,13580,11,8,4,12,1,2,1,0,0,39,0,0
29739,16,7,7801,9,12,4,10,2,2,0,0,0,39,39,0
29740,33,6,5952,15,9,2,3,0,4,1,0,0,54,39,0
29741,33,4,54,12,13,2,10,0,4,1,94,0,49,39,1
29742,29,4,17119,8,10,2,10,0,4,1,0,0,59,39,0
29743,5,4,979,7,11,4,8,4,4,0,0,0,34,39,0
29744,49,7,8767,14,14,2,4,0,2,1,111,0,54,39,1
29745,35,4,12259,11,8,4,8,4,4,0,0,0,44,39,0
29746,40,6,5490,3,1,6,3,2,4,0,0,25,44,4,0
29747,24,6,1249,8,10,0,5,1,4,1,0,0,39,39,0
29748,25,4,5562,11,8,2,7,0,4,1,0,22,41,39,0
29749,2,4,19211,2,7,4,8,2,4,0,0,0,29,39,0
29750,28,2,9631,9,12,0,4,4,2,0,0,0,59,39,0
29751,34,6,560,2,7,2,8,0,4,1,0,0,93,39,0
29752,52,0,5356,7,11,0,0,4,4,0,0,0,0,39,0
29753,28,6,5877,9,12,2,10,0,4,1,0,0,29,39,0
29754,31,4,18776,15,9,0,1,1,4,0,0,0,49,39,0
29755,43,1,5572,15,9,2,1,0,4,1,91,0,39,39,1
29756,25,4,6662,11,8,4,12,3,4,0,0,0,39,39,0
29757,2,7,6667,15,9,4,1,3,4,0,0,0,9,39,0
29758,22,6,12088,11,8,2,12,0,4,1,0,0,68,39,0
29759,29,4,10266,11,8,2,7,0,4,1,0,0,49,39,1
29760,41,2,13879,11,8,2,11,0,4,1,64,0,39,39,0
29761,19,4,424,15,9,0,10,4,4,0,0,0,44,39,0
29762,4,4,5480,11,8,4,3,4,4,1,0,0,34,39,0
29763,24,4,12623,14,14,2,4,0,4,1,0,0,39,39,1
29764,0,4,7875,1,6,4,8,3,4,0,0,0,19,39,0
29765,12,4,10630,11,8,2,7,0,4,1,0,0,39,39,0
29766,35,4,15181,15,9,0,1,1,4,0,0,0,59,39,0
29767,16,4,14802,7,11,2,12,0,4,1,0,0,39,26,0
29768,21,4,15687,12,13,4,4,4,2,0,0,0,34,39,0
29769,25,4,8080,9,12,2,12,0,4,1,0,0,39,39,1
29770,7,7,15142,7,11,2,1,0,4,1,0,0,29,39,0
29771,42,4,8419,15,9,2,4,0,4,1,0,0,59,39,1
29772,19,4,19607,9,12,2,12,0,4,1,0,76,44,39,1
29773,37,4,14105,15,9,2,13,0,4,1,94,0,39,39,1
29774,22,4,10213,9,12,2,12,0,4,1,108,0,49,39,1
29775,25,6,15549,11,8,2,14,0,4,1,0,0,90,39,0
29776,37,6,8261,9,12,2,3,0,4,1,0,0,49,39,0
29777,9,4,6375,7,11,3,3,2,1,0,0,0,39,0,0
29778,33,4,9977,11,8,2,6,0,4,1,0,0,39,39,1
29779,25,4,965,8,10,2,8,0,4,1,0,0,44,39,0
29780,31,1,9094,9,12,2,1,5,4,0,94,0,39,39,1
29781,14,4,14481,9,12,6,8,1,4,0,0,0,29,39,0
29782,39,4,10469,11,8,4,10,1,4,0,0,0,44,39,0
29783,11,2,13905,7,11,2,1,5,4,0,0,0,39,39,1
29784,17,4,8337,11,8,2,1,0,4,1,0,0,44,39,1
29785,11,4,14911,11,8,4,14,1,4,0,0,0,39,39,0
29786,24,4,9340,9,12,2,3,0,1,1,0,0,39,0,1
29787,27,4,11268,15,9,2,14,0,4,1,0,46,59,39,1
29788,17,4,945,7,11,2,3,0,4,1,0,0,64,39,0
29789,9,4,8286,12,13,4,10,1,4,1,0,0,54,39,1
29790,20,4,11503,9,12,4,4,1,4,1,0,86,39,39,1
29791,47,0,7465,15,9,2,0,0,4,1,54,0,14,39,0
29792,8,4,10795,8,10,0,1,4,4,0,0,0,39,39,0
29793,31,6,12779,15,9,2,3,0,4,1,0,0,39,39,0
29794,30,4,19903,15,9,0,1,1,4,0,0,0,39,39,0
29795,0,4,2720,1,6,4,8,2,4,0,0,0,19,39,0
29796,27,4,13929,4,2,2,7,0,4,1,0,0,39,26,0
29797,29,2,19592,15,9,0,14,1,4,0,0,0,39,39,0
29798,15,0,5551,9,12,0,0,1,4,1,0,0,49,39,0
29799,25,1,6070,15,9,2,14,0,2,1,0,0,39,39,0
29800,16,6,15367,9,12,0,12,1,4,1,0,0,49,39,1
29801,44,4,7117,11,8,0,8,1,2,0,0,0,39,39,0
29802,30,4,19929,9,12,2,3,0,4,1,0,0,39,39,0
29803,18,4,4642,9,12,4,12,1,4,0,97,0,44,39,1
29804,45,4,7601,0,5,2,3,0,2,1,0,0,39,39,0
29805,45,6,2579,9,12,2,4,0,4,1,0,0,39,39,0
29806,21,4,3896,14,14,2,10,0,4,1,118,0,59,39,1
29807,2,0,294,15,9,4,0,3,4,0,0,0,39,39,0
29808,16,4,15138,9,12,2,10,0,4,1,0,0,39,39,0
29809,22,2,5543,9,12,2,10,5,4,0,0,0,41,39,0
29810,0,4,13400,1,6,4,6,3,4,1,0,0,9,39,0
29811,41,4,10934,15,9,2,4,0,4,1,0,0,39,39,0
29812,18,5,11283,9,12,5,10,1,4,0,0,0,49,39,0
29813,17,2,8185,11,8,2,11,0,4,1,66,0,49,39,0
29814,38,0,12079,5,3,0,0,4,4,0,0,0,39,39,0
29815,15,4,1447,15,9,2,3,0,4,1,0,0,39,39,0
29816,2,5,9449,11,8,4,12,3,4,1,0,0,39,39,0
29817,24,4,4491,11,8,2,7,0,4,1,0,0,39,39,0
29818,7,4,12371,11,8,0,8,4,4,0,0,0,39,39,0
29819,35,0,15902,11,8,2,0,0,4,1,0,0,34,39,0
29820,31,2,6185,9,12,2,10,0,4,1,0,0,39,39,0
29821,15,4,1189,15,9,0,10,1,4,0,0,0,29,39,0
29822,30,2,11800,11,8,0,1,4,4,0,0,0,34,39,0
29823,21,4,11401,14,14,2,12,5,4,0,0,0,39,39,0
29824,1,4,14043,11,8,4,6,3,2,1,0,0,39,39,0
29825,8,4,15061,11,8,2,3,0,4,1,0,0,39,39,0
29826,19,4,3265,9,12,2,10,5,4,0,0,0,31,39,1
29827,23,4,9984,8,10,0,10,1,4,0,0,0,19,39,0
29828,39,6,1685,1,6,2,3,0,4,1,0,0,19,39,0
29829,33,4,1337,8,10,0,10,4,4,0,0,0,39,39,1
29830,38,4,2046,11,8,2,1,0,4,1,85,0,49,39,1
29831,15,2,4916,11,8,2,11,0,4,1,0,0,39,39,0
29832,24,4,9785,8,10,2,3,0,4,1,0,0,42,39,1
29833,11,4,8600,15,9,4,1,1,4,0,0,0,51,39,0
29834,36,4,2444,15,9,2,4,0,4,1,0,0,54,39,0
29835,9,0,10751,8,10,2,0,5,4,0,0,0,39,39,0
29836,43,2,1458,9,12,5,10,4,4,0,80,0,54,39,0
29837,4,4,20827,15,9,4,8,3,4,1,0,0,19,39,0
29838,12,4,4484,11,8,2,14,0,4,1,0,0,39,39,0
29839,56,4,7566,15,9,2,10,0,4,1,0,61,49,39,1
29840,26,5,669,9,12,2,12,0,4,1,0,0,44,39,1
29841,28,4,4019,15,9,2,12,0,4,1,0,0,44,39,0
29842,18,0,20203,6,4,2,0,5,4,0,0,0,34,39,0
29843,19,4,13993,11,8,0,10,3,4,0,0,0,39,39,1
29844,8,4,4805,11,8,4,12,2,4,0,0,0,49,39,0
29845,21,4,16319,15,9,2,6,0,2,1,0,0,39,39,0
29846,13,2,5457,15,9,0,1,4,4,0,0,0,39,39,0
29847,32,4,12256,15,9,2,4,0,4,1,91,0,39,39,1
29848,24,2,9890,11,8,2,3,0,4,1,0,0,39,39,0
29849,10,4,11681,15,9,2,4,0,4,1,0,0,39,39,0
29850,47,4,9100,15,9,2,4,0,4,1,0,0,19,39,0
29851,24,6,7193,11,8,2,14,0,4,1,0,0,44,39,0
29852,20,4,2502,9,12,2,4,0,4,1,0,46,46,39,1
29853,34,4,15755,4,2,5,7,4,4,0,0,0,39,26,0
29854,18,4,18738,15,9,0,10,4,4,0,93,0,39,39,0
29855,44,2,16114,3,1,2,8,0,4,1,0,0,39,26,0
29856,35,4,3266,5,3,0,9,3,2,0,0,0,15,39,0
29857,23,4,13231,7,11,2,12,0,4,1,0,0,59,39,1
29858,3,4,7671,11,8,4,6,3,4,1,0,0,39,39,0
29859,35,2,18169,12,13,2,10,0,4,1,0,0,39,39,0
29860,33,4,8108,15,9,2,13,0,4,1,0,0,39,39,1
29861,32,4,9107,9,12,0,4,4,4,0,0,0,39,39,1
29862,19,7,3651,9,12,4,10,4,2,0,0,0,39,39,0
29863,16,4,19639,12,13,4,4,4,4,1,0,0,39,39,0
29864,23,4,5407,11,8,2,10,0,0,1,0,0,49,39,0
29865,28,4,16949,9,12,2,4,0,4,1,0,0,49,39,1
29866,5,4,2439,15,9,4,3,3,4,0,0,0,34,39,0
29867,30,4,8387,12,13,2,10,5,4,0,0,0,1,39,1
29868,7,4,15035,11,8,4,12,1,4,1,0,0,29,39,0
29869,2,4,5724,15,9,4,12,1,4,0,0,0,29,39,0
29870,23,4,7843,11,8,0,3,1,4,0,0,0,39,39,0
29871,23,4,19953,15,9,4,13,1,4,0,0,0,49,39,1
29872,37,4,882,11,8,2,12,0,4,1,108,0,49,39,1
29873,26,6,5272,14,14,2,10,0,3,1,0,0,34,39,1
29874,46,2,13983,9,12,2,14,0,4,1,0,0,39,5,0
29875,1,4,1294,1,6,4,8,3,4,0,0,0,19,39,0
29876,2,4,18607,3,1,4,7,2,4,1,0,0,39,26,0
29877,32,6,1446,11,8,2,4,0,4,1,0,0,44,39,0
29878,10,4,5214,12,13,2,4,0,4,1,0,0,44,39,1
29879,32,2,9516,12,13,0,4,1,4,0,0,0,39,39,0
29880,43,4,7210,11,8,2,3,0,4,1,0,0,49,39,0
29881,54,0,10634,11,8,2,0,0,4,1,0,0,39,39,0
29882,17,4,17776,11,8,2,14,0,4,1,0,0,39,39,0
29883,12,4,15239,9,12,2,10,5,4,0,0,0,45,39,1
29884,13,4,10230,15,9,2,12,0,4,1,0,0,43,39,0
29885,29,4,19307,11,8,4,6,3,4,1,0,0,16,39,0
29886,15,6,20310,8,10,2,3,0,4,1,0,0,39,39,0
29887,8,4,10580,11,8,4,3,1,4,1,0,0,72,39,0
29888,8,4,7129,12,13,4,10,4,4,1,0,0,44,0,0
29889,5,4,14937,15,9,1,8,5,4,0,0,0,39,39,1
29890,15,4,19127,15,9,2,14,0,4,1,0,0,49,39,0
29891,23,4,16051,10,15,2,10,5,4,0,0,0,29,39,1
29892,34,4,21574,12,13,4,10,1,4,1,115,0,39,39,1
29893,3,4,8184,11,8,4,3,3,4,1,0,0,29,39,0
29894,17,4,2826,11,8,0,4,1,4,0,0,0,47,39,0
29895,23,4,15408,15,9,4,4,1,4,1,0,0,49,39,0
29896,17,7,4137,8,10,4,1,4,4,0,0,0,39,39,0
29897,2,4,12680,0,5,4,6,3,4,1,0,0,24,39,0
29898,36,4,7947,0,5,2,3,0,2,1,0,0,39,39,0
29899,25,1,21150,15,9,2,1,0,4,1,0,0,39,39,1
29900,21,4,3310,12,13,2,4,0,4,1,0,0,64,39,1
29901,24,4,12439,11,8,2,3,0,4,1,0,0,59,39,1
29902,47,0,16966,14,14,2,0,0,4,1,0,0,15,39,0
29903,13,7,4851,15,9,4,10,1,4,1,0,0,39,39,0
29904,3,4,2237,1,6,2,5,3,4,1,0,0,39,26,0
29905,2,4,17989,11,8,4,8,3,4,0,0,0,29,39,0
29906,3,4,20498,11,8,4,12,2,4,1,0,0,59,39,0
29907,18,4,21221,9,12,2,4,0,4,1,0,0,44,39,0
29908,16,6,14274,11,8,2,3,0,4,1,0,0,39,39,0
29909,26,6,3987,15,9,2,4,0,4,1,0,47,14,39,1
29910,21,1,2194,15,9,0,4,4,4,0,0,0,37,39,0
29911,33,6,8240,15,9,2,4,5,4,0,0,0,29,39,0
29912,6,4,12833,11,8,0,8,3,4,0,0,0,9,39,0
29913,13,2,8900,15,9,4,1,3,4,0,0,0,9,39,0
29914,16,4,21435,9,12,5,4,4,2,0,0,0,39,39,0
29915,31,4,15186,11,8,0,7,1,4,1,0,0,39,39,0
29916,26,4,3606,9,12,0,10,4,4,0,0,0,23,28,0
29917,16,4,21452,15,9,4,13,1,2,1,0,0,39,30,0
29918,33,2,15297,12,13,2,4,0,2,1,0,0,44,39,1
29919,6,4,20333,15,9,2,1,0,4,1,0,0,39,39,1
29920,19,2,4187,15,9,0,6,1,4,1,0,0,49,39,0
29921,33,7,1755,11,8,0,1,4,4,0,0,0,45,39,0
29922,9,4,17361,11,8,2,12,5,4,0,0,0,19,39,0
29923,38,2,10077,12,13,2,10,5,4,0,0,70,39,39,0
29924,20,4,5085,11,8,2,5,0,4,1,0,0,39,39,0
29925,26,4,18960,11,8,2,7,0,4,1,0,0,39,39,0
29926,21,6,16714,15,9,2,14,0,4,1,0,0,39,39,0
29927,25,4,14622,5,3,2,6,0,4,1,0,0,29,26,0
29928,30,6,19847,10,15,2,14,0,4,1,0,53,44,39,0
29929,27,4,4458,9,12,2,4,0,1,1,0,0,39,39,0
29930,11,6,508,11,8,2,3,0,4,1,0,0,39,39,0
29931,34,4,19094,15,9,6,1,1,4,0,0,0,39,39,0
29932,34,4,7629,11,8,2,3,0,4,1,0,0,39,39,0
29933,32,4,5711,9,12,2,4,0,4,1,0,0,39,39,0
29934,45,4,15897,10,15,2,10,0,4,1,108,0,49,39,1
29935,14,4,2934,15,9,4,1,4,4,0,0,0,39,39,0
